WardCode,WardName,Borough,area_km2,population,typeA_count,typeB_count,typeA_density,typeB_density,atm_density,bank_density,bar_density,cafe_density,clothes_density,convenience_density,department_store_density,electronics_density,fast_food_density,jewelry_density,mall_density,nightclub_density,pharmacy_density,pub_density,restaurant_density,station_density,supermarket_density,atm_density_log,bank_density_log,bar_density_log,cafe_density_log,clothes_density_log,convenience_density_log,department_store_density_log,electronics_density_log,fast_food_density_log,jewelry_density_log,mall_density_log,nightclub_density_log,pharmacy_density_log,pub_density_log,restaurant_density_log,station_density_log,supermarket_density_log,typeA_density_log,typeB_density_log
E05009370,Dalston,Hackney,0.5312950901329574,8870,1741,2546,3276.8983420575414,4792.063859206491,11.293159134029436,3.764386378009812,22.58631826805887,39.526056969103024,16.939738701044153,22.58631826805887,0.0,0.0,30.115091024078495,3.764386378009812,1.882193189004906,1.882193189004906,3.764386378009812,13.17535232303434,35.761670591093214,3.764386378009812,9.410965945024529,2.5090429396945133,1.5611687519007609,3.160666809516313,3.701945149184217,2.887018291365388,3.160666809516313,0.0,0.0,3.4376929434251777,1.5611687519007609,1.058551528295644,1.058551528295644,1.5611687519007609,2.6515047045454474,3.604455742349663,1.5611687519007609,2.3428596684301657,8.094957746637878,8.474925122502231
E05009371,De Beauvoir,Hackney,0.5918133840993988,9291,834,1143,1409.2280141131862,1931.35206250764,1.689721839464252,0.0,3.379443678928504,11.828052876249764,0.0,8.448609197321261,0.0,0.0,5.069165518392756,0.0,0.0,0.0,0.0,8.448609197321261,6.758887357857008,0.0,0.0,0.9894377828634165,0.0,1.476921702378137,2.551634403762682,0.0,2.245867555787726,0.0,0.0,1.8032211192438525,0.0,0.0,0.0,0.0,2.245867555787726,2.048838942195528,0.0,0.0,7.2515066824352274,7.566493225141974
E05009372,Hackney Central,Hackney,0.7774435417222872,12809,1909,2339,2455.483771555876,3008.5785969980066,7.717602215471586,2.5725340718238616,9.003869251383517,23.152806646414756,6.431335179559655,15.435204430943172,1.2862670359119308,0.0,18.007738502767033,2.5725340718238616,0.0,1.2862670359119308,3.858801107735793,7.717602215471586,15.435204430943172,2.5725340718238616,5.145068143647723,2.1653442248182957,1.2732751680259125,2.3029719432961695,3.1844005905887283,2.0057055437373896,2.799425645794111,0.826920372160209,0.0,2.9448461858658552,1.2732751680259125,0.0,0.826920372160209,1.580791721829421,2.1653442248182957,2.799425645794111,1.2732751680259125,1.8156498322401127,7.806486245259128,8.009555346944527
E05009373,Hackney Downs,Hackney,1.0176742601018298,12932,1239,1328,1217.4819080871948,1304.9362178690837,0.9826326941785269,0.0,0.9826326941785269,5.895796165071162,0.9826326941785269,6.878428859249689,0.0,0.0,9.826326941785268,0.9826326941785269,0.0,0.0,1.9652653883570539,4.913163470892634,1.9652653883570539,0.9826326941785269,1.9652653883570539,0.6844256050378027,0.0,0.6844256050378027,1.930911974495177,0.6844256050378027,2.0641285006463383,0.0,0.0,2.3819808476033653,0.6844256050378027,0.0,0.0,1.0869665354785927,1.7771809624725532,1.0869665354785927,0.6844256050378027,1.0869665354785927,7.105361025262948,7.174675470871249
E05009374,Hackney Wick,Hackney,1.6319578982606857,12416,1739,2013,1065.5912152227688,1233.4877034177307,3.0638045291051434,0.0,1.2255218116420574,9.80417449313646,0.6127609058210287,11.029696304778517,0.0,0.0,9.19141358731543,0.0,0.0,0.6127609058210287,1.2255218116420574,3.6765654349261725,12.867979022241602,0.6127609058210287,0.6127609058210287,1.4021196109661656,0.0,0.7999914102085158,2.379932586590067,0.47794755865880173,2.4873782848448656,0.0,0.0,2.321545560608133,0.0,0.0,0.47794755865880173,0.7999914102085158,1.5425639590807259,2.629582515147967,0.47794755865880173,0.47794755865880173,6.9722230618891645,7.118411347956144
E05009375,Haggerston,Hackney,0.8710421381967204,14547,1409,1888,1617.6025684784777,2167.518558756115,6.888300504521552,0.0,9.184400672695402,16.072701177216953,3.444150252260776,11.480500840869253,0.0,0.0,6.888300504521552,0.0,0.0,0.0,1.1480500840869252,4.592200336347701,33.29345243852083,1.1480500840869252,2.2961001681738504,2.0653807129896884,0.0,2.3208572038330417,2.837480765483604,1.4915886813455224,2.5241674936159435,0.0,0.0,2.0653807129896884,0.0,0.0,0.0,0.764560492988815,1.7213728298169184,3.5349544449446637,0.764560492988815,1.1927400024148782,7.389318443912238,7.681799521576873
E05009376,Homerton,Hackney,0.8022929622453709,13986,2195,2026,2735.9083318603107,2525.2620867193573,11.217847374370294,1.2464274860411437,3.7392824581234314,17.44998480457601,4.985709944164575,14.957129832493726,0.0,0.0,26.17497720686402,1.2464274860411437,0.0,3.7392824581234314,3.7392824581234314,6.232137430205719,18.696412290617157,1.2464274860411437,3.7392824581234314,2.5028977822826577,0.8093411703697391,1.555885744105119,2.915063546885981,1.7893749525539482,2.7699057407926158,0.0,0.0,3.3022965942530673,0.8093411703697391,0.0,1.555885744105119,1.555885744105119,1.9785346259798005,2.9804365019310315,0.8093411703697391,1.555885744105119,7.914584216284082,7.834496053157393
E05009377,Hoxton East & Shoreditch,Hackney,1.0214490069416686,11728,3309,4709,3239.5156072523996,4610.11755652812,15.664022277436805,0.0,41.118058478271614,53.84507657868902,13.706019492757205,22.517032023815407,0.9790013923398003,0.0,59.719084932727824,0.9790013923398003,0.9790013923398003,3.9160055693592013,0.9790013923398003,29.37004177019401,84.19411974122283,0.0,5.874008354038803,2.813252040817883,0.0,3.740476591195571,4.004512421137079,2.688256899270038,3.1577249256042355,0.6825923701774325,0.0,4.106258062695948,0.6825923701774325,0.6825923701774325,1.592496324607785,0.6825923701774325,3.413456654433531,4.4449324143316815,0.0,1.9277473937365928,8.083487734166125,8.436225526682872
E05009378,Hoxton West,Hackney,0.6523470607893461,13714,1438,1984,2204.348093881202,3041.3258819612697,6.131705407179979,0.0,7.6646317589749735,19.92804257333493,1.5329263517949947,21.460968925129926,0.0,1.5329263517949947,24.526821628719915,0.0,0.0,0.0,1.5329263517949947,10.730484462564963,15.329263517949947,0.0,1.5329263517949947,1.964550393368199,0.0,2.159249424742882,3.0410900095490443,0.9293752951112457,3.1117790884122916,0.0,0.9293752951112457,3.2397297279575428,0.0,0.0,0.0,0.9293752951112457,2.4621909629689482,2.792958806023513,0.0,0.9293752951112457,7.698640641127228,8.020377594616427
E05009379,King's Park,Hackney,1.9037041783200759,13155,1049,922,551.0309910259746,484.31894540128553,3.1517501869931817,0.0,0.0,3.6770418848253783,0.0,3.1517501869931817,0.0,0.0,2.1011667913287875,0.0,0.0,0.0,1.5758750934965908,1.0505833956643937,1.0505833956643937,0.0,1.0505833956643937,1.4235299771443297,0.0,0.0,1.54266583419336,0.0,1.4235299771443297,0.0,0.0,1.1317784249759075,0.0,0.0,0.0,0.9461893185170394,0.7181243359151082,0.7181243359151082,0.0,0.7181243359151082,6.313604187864124,6.1848062941847015
E05009380,Lea Bridge,Hackney,1.060097908927285,14201,1465,1635,1381.9478254441951,1542.3103717414738,2.8299272875990344,0.0,0.9433090958663448,9.433090958663447,3.7732363834653793,15.092945533861517,0.0,1.8866181917326896,6.603163671064413,0.0,0.0,0.0,1.8866181917326896,2.8299272875990344,9.433090958663447,0.9433090958663448,0.0,1.3428458180512504,0.0,0.6643922395065712,2.344982577809128,1.5630245619315977,2.7783810103691575,0.0,1.0600856410629336,2.028564433183397,0.0,0.0,0.0,1.0600856410629336,1.3428458180512504,2.344982577809128,0.6643922395065712,0.0,7.2319726053162485,7.341684980380202
E05009381,London Fields,Hackney,1.023440014833492,12798,1400,2197,1367.9355699491311,2146.681747984458,1.9541936713559016,0.9770968356779508,16.610646206525164,23.45032405627082,3.908387342711803,17.587743042203115,0.0,0.0,21.496130384914917,1.9541936713559016,0.0,1.9541936713559016,1.9541936713559016,8.793871521101558,28.335808234660576,1.9541936713559016,1.9541936713559016,1.083225744368971,0.6816295241108209,2.8685036172650165,3.196643469668257,1.5909454444175182,2.9225023872732496,0.0,0.0,3.1133433115269504,1.083225744368971,0.0,1.083225744368971,1.083225744368971,2.2817568350709005,3.3788088938871663,1.083225744368971,1.083225744368971,7.221788760593729,7.672144282633271
E05009382,Shacklewell,Hackney,0.4380454674419011,9077,922,1037,2104.8043377421473,2367.3341629485976,4.565736090546958,0.0,13.697208271640871,18.26294436218783,4.565736090546958,15.980076316914351,0.0,0.0,9.131472181093915,0.0,2.282868045273479,2.282868045273479,2.282868045273479,6.848604135820436,36.52588872437566,0.0,0.0,1.7166292474174225,0.0,2.6876575622550214,2.9581832691504504,1.7166292474174225,2.832040675391025,0.0,0.0,2.3156466365359223,0.0,1.1887174443743314,1.1887174443743314,1.1887174443743314,2.060335698890045,3.6250310607667413,0.0,0.0,7.652452781322782,7.769942102158004
E05009383,Springfield,Hackney,1.2060841383739798,15501,1375,1337,1140.0531324902004,1108.5462095559258,0.0,1.6582591018039279,0.8291295509019639,4.974777305411783,2.4873886527058917,3.3165182036078558,0.0,0.0,1.6582591018039279,0.0,0.0,0.0,1.6582591018039279,2.4873886527058917,1.6582591018039279,0.8291295509019639,0.8291295509019639,0.0,0.9776714355266173,0.6038401984486603,1.7875468260622018,1.24915321909826,1.4624491058993878,0.0,0.0,0.9776714355266173,0.0,0.0,0.0,0.9776714355266173,1.24915321909826,0.9776714355266173,0.6038401984486603,0.6038401984486603,7.039706915377535,7.011706390496724
E05009384,Stamford Hill West,Hackney,0.683142855166079,10327,476,1016,696.779592145891,1487.2438353366076,0.0,0.0,0.0,0.0,0.0,2.9276453451508027,0.0,0.0,2.9276453451508027,0.0,0.0,0.0,0.0,0.0,1.4638226725754013,0.0,2.9276453451508027,0.0,0.0,0.0,0.0,0.0,1.3680400975032017,0.0,0.0,1.3680400975032017,0.0,0.0,0.0,0.0,0.0,0.9017140757825588,0.0,1.3680400975032017,6.547903282331724,7.305352069801912
E05009385,Stoke Newington,Hackney,0.9538370166146092,13536,1374,1113,1440.4976700072384,1166.8660165342476,3.145191419229778,2.096794279486519,4.193588558973038,25.161531353838225,9.435574257689334,15.72595709614889,0.0,1.0483971397432594,14.67755995640563,1.0483971397432594,0.0,1.0483971397432594,2.096794279486519,10.483971397432594,25.161531353838225,0.0,4.193588558973038,1.4219489682760333,1.1303674730458437,1.6474248954269435,3.2642900628664746,2.345220570897029,2.816961829856731,0.0,0.7170576042682688,2.7522303877878365,0.7170576042682688,0.0,0.7170576042682688,1.1303674730458437,2.4409522716106964,3.2642900628664746,0.0,1.6474248954269435,7.273437900710337,7.062933444936899
E05009386,Victoria,Hackney,0.7632303493149778,12282,1111,1129,1455.6549028706156,1479.2388706939018,6.551102173135083,0.0,1.3102204346270168,11.79198391164315,1.3102204346270168,13.102204346270167,0.0,0.0,3.9306613038810503,0.0,0.0,0.0,2.6204408692540335,6.551102173135083,7.861322607762101,0.0,1.3102204346270168,2.021693535803123,0.0,0.8373429462263694,2.548818717841928,0.8373429462263694,2.646331121779733,0.0,0.0,1.5954731177770711,0.0,0.0,0.0,1.2865958055089841,2.021693535803123,2.1816960320045125,0.0,0.8373429462263694,7.283897923556387,7.299958752852226
E05009387,Woodberry Down,Hackney,0.8690743718259666,12065,1385,1502,1593.649571198434,1728.2755638556303,3.4519485296716983,0.0,0.0,9.205196079124528,0.0,9.205196079124528,0.0,0.0,3.4519485296716983,0.0,0.0,0.0,1.150649509890566,1.150649509890566,2.301299019781132,1.150649509890566,2.301299019781132,1.4933418721765885,0.0,0.0,2.3228970101021624,0.0,2.3228970101021624,0.0,0.0,1.4933418721765885,0.0,0.0,0.0,0.7657698941407914,0.7657698941407914,1.1943160333735265,0.7657698941407914,1.1943160333735265,7.3744092865025745,7.455457850575489
E05009388,Abingdon,Kensington and Chelsea,0.6037675703077247,7981,750,1005,1242.1998743949505,1664.5478316892336,0.0,3.312532998386535,0.0,13.25013199354614,4.968799497579802,4.968799497579802,0.0,0.0,1.6562664991932674,0.0,0.0,0.0,8.281332495966337,9.937598995159604,34.781596483058614,0.0,3.312532998386535,0.0,1.4615254341279795,0.0,2.6567661693767533,1.7865458180007574,1.7865458180007574,0.0,0.0,0.9769215651322937,0.0,0.0,0.0,2.2280051244177566,2.392206302628794,3.577433696511054,0.0,1.4615254341279795,7.125443878579715,7.417909376338271
E05009389,Brompton & Hans Town,Kensington and Chelsea,1.0661466727595912,7875,1203,4394,1128.3625703076864,4121.384151231899,2.8138717464032075,3.751828995204277,4.689786244005346,36.5803327032417,92.85776763130585,3.751828995204277,2.8138717464032075,0.9379572488010692,10.317529736811762,15.007315980817108,0.0,0.9379572488010692,5.627743492806415,5.627743492806415,67.53292191367699,1.8759144976021385,0.0,1.3386448795554595,1.5585295955551515,1.7386726804739452,3.6264808471457495,4.5417805260572806,1.5585295955551515,1.3386448795554595,0.6616344537830887,2.426352827831639,2.7730458665344733,0.0,0.6616344537830887,1.8912643982732487,1.8912643982732487,4.227314241689779,1.0563707097931314,0.0,7.02940865547093,8.324186952457794
